20,0.12,0,300.72
20,0.13,0,300.434
20,0.14,0,300.149
20,0.15,0,300.086
20,0.16,0,300.022
20,0.17,0,300.012
20,0.18,0,300.002
20,0.19,0,300.001
20,0.2,0,300
20,0.21,0,300
20,0.22,0,300
20,0.23,0,300
20,0.24,0,300
20,0.25,0,300
20,0.26,0,300
20,0.27,0,300
20,0.28,0,300
20,0.29,0,300
20,0.3,0,300
20,0.31,0,300
20,0.32,0,300
20,0.33,0,300
20,0.34,0,300
20,0.35,0,300
20,0.36,0,300
20,0.37,0,300
20,0.38,0,300
20,0.39,0,300
20,0.4,0,300
20,0.41,0,300
20,0.42,0,300
20,0.43,0,300
20,0.44,0,300
20,0.45,0,300
20,0.46,0,300
20,0.47,0,300
20,0.48,0,300
20,0.49,0,300
20,0.5,0,300
20,0.51,0,300
20,0.52,0,300
20,0.53,0,300
20,0.54,0,300
20,0.55,0,300
20,0.56,0,300
20,0.57,0,300
20,0.58,0,300
20,0.59,0,300
20,0.6,0,300
20,0.61,0,300
20,0.62,0,300
20,0.63,0,300
20,0.64,0,300
20,0.65,0,300
20,0.66,0,300
20,0.67,0,300
20,0.68,0,300
20,0.69,0,300
20,0.7,0,300
20,0.71,0,300
20,0.72,0,300
20,0.73,0,300
20,0.74,0,300
20,0.75,0,300
20,0.76,0,300
20,0.77,0,300
20,0.78,0,300
20,0.79,0,300
20,0.8,0,299.999
20,0.81,0,299.998
20,0.82,0,299.988
20,0.83,0,299.978
20,0.84,0,299.914
20,0.85,0,299.851
20,0.86,0,299.566
20,0.87,0,299.28
20,0.88,0,298.31
20,0.89,0,297.34
20,0.9,0,294.752
20,0.91,0,292.165
20,0.92,0,286.62
20,0.93,0,281.075
20,0.94,0,271.372
20,0.95,0,261.669
20,0.96,0,247.653
20,0.97,0,233.638
20,0.98,0,216.819
20,1,0,200
30,0,0,400
30,0.01,0,386.005
30,0.02,0,372.01
30,0.03,0,359.661
30,0.04,0,347.313
30,0.05,0,337.709
30,0.06,0,328.104
30,0.07,0,321.533
30,0.08,0,314.961
30,0.09,0,311.018
30,0.1,0,307.076
30,0.11,0,305.01
30,0.12,0,302.945
30,0.13,0,302.006
30,0.14,0,301.067
30,0.15,0,300.7
30,0.16,0,300.333
30,0.17,0,300.21
30,0.18,0,300.088
30,0.19,0,300.054
30,0.2,0,300.019
30,0.21,0,300.011
30,0.22,0,300.003
30,0.23,0,300.002
30,0.24,0,300
30,0.25,0,300
30,0.26,0,300
30,0.27,0,300
30,0.28,0,300
30,0.29,0,300
30,0.3,0,300
30,0.31,0,300
30,0.32,0,300
30,0.33,0,300
30,0.34,0,300
30,0.35,0,300
30,0.36,0,300
30,0.37,0,300
30,0.38,0,300
30,0.39,0,300
30,0.4,0,300
30,0.41,0,300
30,0.42,0,300
30,0.43,0,300
30,0.44,0,300
30,0.45,0,300
30,0.46,0,300
30,0.47,0,300
30,0.48,0,300
30,0.49,0,300
30,0.5,0,300
30,0.51,0,300
30,0.52,0,300
30,0.53,0,300
30,0.54,0,300
30,0.55,0,300
30,0.56,0,300
30,0.57,0,300
30,0.58,0,300
30,0.59,0,300
30,0.6,0,300
30,0.61,0,300
30,0.62,0,300
30,0.63,0,300
30,0.64,0,300
30,0.65,0,300
30,0.66,0,300
30,0.67,0,300
30,0.68,0,300
30,0.69,0,300
30,0.7,0,300
30,0.71,0,300
30,0.72,0,300
30,0.73,0,300
30,0.74,0,300
30,0.75,0,300
30,0.76,0,299.998
30,0.77,0,299.997
30,0.78,0,299.989
30,0.79,0,299.981
30,0.8,0,299.946
30,0.81,0,299.912
30,0.82,0,299.79
30,0.83,0,299.667
30,0.84,0,299.3
30,0.85,0,298.933
30,0.86,0,297.994
30,0.87,0,297.055
30,0.88,0,294.99
30,0.89,0,292.924
30,0.9,0,288.982
30,0.91,0,285.039
30,0.92,0,278.467
30,0.93,0,271.896
30,0.94,0,262.291
30,0.95,0,252.687
30,0.96,0,240.339
30,0.97,0,227.99
30,0.98,0,213.995
30,1,0,200
40,0,0,400
40,0.01,0,387.761
40,0.02,0,375.523
40,0.03,0,364.397
40,0.04,0,353.271
40,0.05,0,344.08
40,0.06,0,334.889
40,0.07,0,327.996
40,0.08,0,321.102
40,0.09,0,316.415
40,0.1,0,311.728
40,0.11,0,308.843
40,0.12,0,305.958
40,0.13,0,304.356
40,0.14,0,302.753
40,0.15,0,301.952
40,0.16,0,301.151
40,0.17,0,300.792
40,0.18,0,300.432
40,0.19,0,300.289
40,0.2,0,300.145
40,0.21,0,300.094
40,0.22,0,300.043
40,0.23,0,300.027
40,0.24,0,300.011
40,0.25,0,300.007
40,0.26,0,300.003
40,0.27,0,300.002
40,0.28,0,300
40,0.29,0,300
40,0.3,0,300
40,0.31,0,300
40,0.32,0,300
40,0.33,0,300
40,0.34,0,300
40,0.35,0,300
40,0.36,0,300
40,0.37,0,300
40,0.38,0,300
40,0.39,0,300
40,0.4,0,300
40,0.41,0,300
40,0.42,0,300
40,0.43,0,300
40,0.44,0,300
40,0.45,0,300
40,0.46,0,300
40,0.47,0,300
40,0.48,0,300
40,0.49,0,300
40,0.5,0,300
40,0.51,0,300
40,0.52,0,300
40,0.53,0,300
40,0.54,0,300
40,0.55,0,300
40,0.56,0,300
40,0.57,0,300
40,0.58,0,300
40,0.59,0,300
40,0.6,0,300
40,0.61,0,300
40,0.62,0,300
40,0.63,0,300
40,0.64,0,300
40,0.65,0,300
40,0.66,0,300
40,0.67,0,300
40,0.68,0,300
40,0.69,0,300
40,0.7,0,300
40,0.71,0,300
40,0.72,0,299.998
40,0.73,0,299.997
40,0.74,0,299.993
40,0.75,0,299.989
40,0.76,0,299.973
40,0.77,0,299.957
40,0.78,0,299.906
40,0.79,0,299.855
40,0.8,0,299.711
40,0.81,0,299.568
40,0.82,0,299.208
40,0.83,0,298.849
40,0.84,0,298.048
40,0.85,0,297.247
40,0.86,0,295.644
40,0.87,0,294.042
40,0.88,0,291.157
40,0.89,0,288.272
40,0.9,0,283.585
40,0.91,0,278.898
40,0.92,0,272.004
40,0.93,0,265.111
40,0.94,0,255.92
40,0.95,0,246.729
40,0.96,0,235.603
40,0.97,0,224.477
40,0.98,0,212.239
40,1,0,200
50,0,0,400
50,0.01,0,388.988
50,0.02,0,377.977
50,0.03,0,367.781
50,0.04,0,357.585
50,0.05,0,348.846
50,0.06,0,340.106
50,0.07,0,333.175
50,0.08,0,326.244
50,0.09,0,321.161
50,0.1,0,316.078
50,0.11,0,312.635
50,0.12,0,309.191
50,0.13,0,307.039
50,0.14,0,304.887
50,0.15,0,303.648
50,0.16,0,302.409
50,0.17,0,301.753
50,0.18,0,301.097
50,0.19,0,300.779
50,0.2,0,300.46
50,0.21,0,300.319
50,0.22,0,300.177
50,0.23,0,300.12
50,0.24,0,300.062
50,0.25,0,300.041
50,0.26,0,300.02
50,0.27,0,300.013
50,0.28,0,300.006
50,0.29,0,300.004
50,0.3,0,300.001
50,0.31,0,300.001
50,0.32,0,300
50,0.33,0,300
50,0.34,0,300
50,0.35,0,300
50,0.36,0,300
50,0.37,0,300
50,0.38,0,300
50,0.39,0,300
50,0.4,0,300
50,0.41,0,300
50,0.42,0,300
50,0.43,0,300
50,0.44,0,300
50,0.45,0,300
50,0.46,0,300
50,0.47,0,300
50,0.48,0,300
50,0.49,0,300
50,0.5,0,300
50,0.51,0,300
50,0.52,0,300
50,0.53,0,300
50,0.54,0,300
50,0.55,0,300
50,0.56,0,300
50,0.57,0,300
50,0.58,0,300
50,0.59,0,300
50,0.6,0,300
50,0.61,0,300
50,0.62,0,300
50,0.63,0,300
50,0.64,0,300
50,0.65,0,300
50,0.66,0,300
50,0.67,0,300
50,0.68,0,299.999
50,0.69,0,299.999
50,0.7,0,299.996
50,0.71,0,299.994
50,0.72,0,299.987
50,0.73,0,299.98
50,0.74,0,299.959
50,0.75,0,299.938
50,0.76,0,299.88
50,0.77,0,299.823
50,0.78,0,299.681
50,0.79,0,299.54
50,0.8,0,299.221
50,0.81,0,298.903
50,0.82,0,298.247
50,0.83,0,297.591
50,0.84,0,296.352
50,0.85,0,295.113
50,0.86,0,292.961
50,0.87,0,290.809
50,0.88,0,287.365
50,0.89,0,283.922
50,0.9,0,278.839
50,0.91,0,273.756
50,0.92,0,266.825
50,0.93,0,259.894
50,0.94,0,251.154
50,0.95,0,242.415
50,0.96,0,232.219
50,0.97,0,222.023
50,0.98,0,211.012
50,1,0,200
60,0,0,400
60,0.01,0,389.908
60,0.02,0,379.815
60,0.03,0,370.354
60,0.04,0,360.892
60,0.05,0,352.577
60,0.06,0,344.263
60,0.07,0,337.415
60,0.08,0,330.568
60,0.09,0,325.285
60,0.1,0,320.003
60,0.11,0,316.188
60,0.12,0,312.373
60,0.13,0,309.795
60,0.14,0,307.218
60,0.15,0,305.59
60,0.16,0,303.962
60,0.17,0,303.002
60,0.18,0,302.041
60,0.19,0,301.513
60,0.2,0,300.985
60,0.21,0,300.715
60,0.22,0,300.444
60,0.23,0,300.316
60,0.24,0,300.187
60,0.25,0,300.13
60,0.26,0,300.073
60,0.27,0,300.05
60,0.28,0,300.026
60,0.29,0,300.018
60,0.3,0,300.009
60,0.31,0,300.006
60,0.32,0,300.003
60,0.33,0,300.002
60,0.34,0,300.001
60,0.35,0,300
60,0.36,0,300
60,0.37,0,300
60,0.38,0,300
60,0.39,0,300
60,0.4,0,300
60,0.41,0,300
60,0.42,0,300
60,0.43,0,300
60,0.44,0,300
60,0.45,0,300
60,0.46,0,300
60,0.47,0,300
60,0.48,0,300
60,0.49,0,300
60,0.5,0,300
60,0.51,0,300
60,0.52,0,300
60,0.53,0,300
60,0.54,0,300
60,0.55,0,300
60,0.56,0,300
60,0.57,0,300
60,0.58,0,300
60,0.59,0,300
60,0.6,0,300
60,0.61,0,300
60,0.62,0,300
60,0.63,0,300
60,0.64,0,300
60,0.65,0,299.999
60,0.66,0,299.998
60,0.67,0,299.997
60,0.68,0,299.994
60,0.69,0,299.991
60,0.7,0,299.982
60,0.71,0,299.974
60,0.72,0,299.95
60,0.73,0,299.927
60,0.74,0,299.87
60,0.75,0,299.813
60,0.76,0,299.684
60,0.77,0,299.556
60,0.78,0,299.285
60,0.79,0,299.015
60,0.8,0,298.487
60,0.81,0,297.959
60,0.82,0,296.998
60,0.83,0,296.038
60,0.84,0,294.41
60,0.85,0,292.782
60,0.86,0,290.205
60,0.87,0,287.627
60,0.88,0,283.812
60,0.89,0,279.997
60,0.9,0,274.715
60,0.91,0,269.432
60,0.92,0,262.585
60,0.93,0,255.737
60,0.94,0,247.423
60,0.95,0,239.108
60,0.96,0,229.646
60,0.97,0,220.185
60,0.98,0,210.092
60,1,0,200
70,0,0,400
70,0.01,0,390.629
70,0.02,0,381.259
70,0.03,0,372.395
70,0.04,0,363.531
70,0.05,0,355.6
70,0.06,0,347.669
70,0.07,0,340.958
70,0.08,0,334.247
70,0.09,0,328.878
70,0.1,0,323.51
70,0.11,0,319.451
70,0.12,0,315.391
70,0.13,0,312.492
70,0.14,0,309.592
70,0.15,0,307.637
70,0.16,0,305.681
70,0.17,0,304.437
70,0.18,0,303.193
70,0.19,0,302.446
70,0.2,0,301.699
70,0.21,0,301.277
70,0.22,0,300.855
70,0.23,0,300.631
70,0.24,0,300.407
70,0.25,0,300.294
70,0.26,0,300.182
70,0.27,0,300.129
70,0.28,0,300.077
70,0.29,0,300.053
70,0.3,0,300.03
70,0.31,0,300.021
70,0.32,0,300.011
70,0.33,0,300.008
70,0.34,0,300.004
70,0.35,0,300.003
70,0.36,0,300.001
70,0.37,0,300.001
70,0.38,0,300
70,0.39,0,300
70,0.4,0,300
70,0.41,0,300
70,0.42,0,300
70,0.43,0,300
70,0.44,0,300
70,0.45,0,300
70,0.46,0,300
70,0.47,0,300
70,0.48,0,300
70,0.49,0,300
70,0.5,0,300
70,0.51,0,300
70,0.52,0,300
70,0.53,0,300
70,0.54,0,300
70,0.55,0,300
70,0.56,0,300
70,0.57,0,300
70,0.58,0,300
70,0.59,0,300
70,0.6,0,300
70,0.61,0,300
70,0.62,0,299.999
70,0.63,0,299.999
70,0.64,0,299.997
70,0.65,0,299.996
70,0.66,0,299.992
70,0.67,0,299.989
70,0.68,0,299.979
70,0.69,0,299.97
70,0.7,0,299.947
70,0.71,0,299.923
70,0.72,0,299.871
70,0.73,0,299.818
70,0.74,0,299.706
70,0.75,0,299.593
70,0.76,0,299.369
70,0.77,0,299.145
70,0.78,0,298.723
70,0.79,0,298.301
70,0.8,0,297.554
70,0.81,0,296.807
70,0.82,0,295.563
70,0.83,0,294.319
70,0.84,0,292.363
70,0.85,0,290.408
70,0.86,0,287.508
70,0.87,0,284.609
70,0.88,0,280.549
70,0.89,0,276.49
70,0.9,0,271.122
70,0.91,0,265.753
70,0.92,0,259.042
70,0.93,0,252.331
70,0.94,0,244.4
70,0.95,0,236.469
70,0.96,0,227.605
70,0.97,0,218.741
70,0.98,0,209.371
70,1,0,200
80,0,0,400
80,0.01,0,391.216
80,0.02,0,382.431
80,0.03,0,374.065
80,0.04,0,365.699
80,0.05,0,358.111
80,0.06,0,350.524
80,0.07,0,343.971
80,0.08,0,337.417
80,0.09,0,332.029
80,0.1,0,326.641
80,0.11,0,322.424
80,0.12,0,318.208
80,0.13,0,315.068
80,0.14,0,311.927
80,0.15,0,309.703
80,0.16,0,307.479
80,0.17,0,305.981
80,0.18,0,304.483
80,0.19,0,303.524
80,0.2,0,302.565
80,0.21,0,301.983
80,0.22,0,301.4
80,0.23,0,301.064
80,0.24,0,300.728
80,0.25,0,300.544
80,0.26,0,300.36
80,0.27,0,300.264
80,0.28,0,300.169
80,0.29,0,300.122
80,0.3,0,300.075
80,0.31,0,300.053
80,0.32,0,300.032
80,0.33,0,300.022
80,0.34,0,300.013
80,0.35,0,300.009
80,0.36,0,300.005
80,0.37,0,300.003
80,0.38,0,300.002
80,0.39,0,300.001
80,0.4,0,300.001
80,0.41,0,300
80,0.42,0,300
80,0.43,0,300
80,0.44,0,300
80,0.45,0,300
80,0.46,0,300
80,0.47,0,300
80,0.48,0,300
80,0.49,0,300
80,0.5,0,300
80,0.51,0,300
80,0.52,0,300
80,0.53,0,300
80,0.54,0,300
80,0.55,0,300
80,0.56,0,300
80,0.57,0,300
80,0.58,0,300
80,0.59,0,299.999
80,0.6,0,299.999
80,0.61,0,299.998
80,0.62,0,299.997
80,0.63,0,299.995
80,0.64,0,299.991
80,0.65,0,299.987
80,0.66,0,299.978
80,0.67,0,299.968
80,0.68,0,299.947
80,0.69,0,299.925
80,0.7,0,299.878
80,0.71,0,299.831
80,0.72,0,299.736
80,0.73,0,299.64
80,0.74,0,299.456
80,0.75,0,299.272
80,0.76,0,298.936
80,0.77,0,298.6
80,0.78,0,298.017
80,0.79,0,297.435
80,0.8,0,296.476
80,0.81,0,295.517
80,0.82,0,294.019
80,0.83,0,292.521
80,0.84,0,290.297
80,0.85,0,288.073
80,0.86,0,284.932
80,0.87,0,281.792
80,0.88,0,277.576
80,0.89,0,273.359
80,0.9,0,267.971
80,0.91,0,262.583
80,0.92,0,256.029
80,0.93,0,249.476
80,0.94,0,241.889
80,0.95,0,234.301
80,0.96,0,225.935
80,0.97,0,217.569
80,0.98,0,208.784
80,1,0,200
90,0,0,400
90,0.01,0,391.704
90,0.02,0,383.408
90,0.03,0,375.465
90,0.04,0,367.522
90,0.05,0,360.241
90,0.06,0,352.96
90,0.07,0,346.571
90,0.08,0,340.181
90,0.09,0,334.814
90,0.1,0,329.447
90,0.11,0,325.132
90,0.12,0,320.817
90,0.13,0,317.498
90,0.14,0,314.179
90,0.15,0,311.737
90,0.16,0,309.295
90,0.17,0,307.576
90,0.18,0,305.857
90,0.19,0,304.701
90,0.2,0,303.545
90,0.21,0,302.802
90,0.22,0,302.058
90,0.23,0,301.602
90,0.24,0,301.146
90,0.25,0,300.878
90,0.26,0,300.611
90,0.27,0,300.461
90,0.28,0,300.311
90,0.29,0,300.231
90,0.3,0,300.152
90,0.31,0,300.111
90,0.32,0,300.071
90,0.33,0,300.051
90,0.34,0,300.031
90,0.35,0,300.022
90,0.36,0,300.013
90,0.37,0,300.009
90,0.38,0,300.005
90,0.39,0,300.004
90,0.4,0,300.002
90,0.41,0,300.001
90,0.42,0,300.001
90,0.43,0,300
90,0.44,0,300
90,0.45,0,300
90,0.46,0,300
90,0.47,0,300
90,0.48,0,300
90,0.49,0,300
90,0.5,0,300
90,0.51,0,300
90,0.52,0,300
90,0.53,0,300
90,0.54,0,300
90,0.55,0,300
90,0.56,0,300
90,0.57,0,299.999
90,0.58,0,299.999
90,0.59,0,299.998
90,0.6,0,299.996
90,0.61,0,299.995
90,0.62,0,299.991
90,0.63,0,299.987
90,0.64,0,299.978
90,0.65,0,299.969
90,0.66,0,299.949
90,0.67,0,299.929
90,0.68,0,299.889
90,0.69,0,299.848
90,0.7,0,299.769
90,0.71,0,299.689
90,0.72,0,299.539
90,0.73,0,299.389
90,0.74,0,299.122
90,0.75,0,298.854
90,0.76,0,298.398
90,0.77,0,297.942
90,0.78,0,297.198
90,0.79,0,296.455
90,0.8,0,295.299
90,0.81,0,294.143
90,0.82,0,292.424
90,0.83,0,290.705
90,0.84,0,288.263
90,0.85,0,285.821
90,0.86,0,282.502
90,0.87,0,279.183
90,0.88,0,274.868
90,0.89,0,270.553
90,0.9,0,265.186
90,0.91,0,259.819
90,0.92,0,253.429
90,0.93,0,247.04
90,0.94,0,239.759
90,0.95,0,232.478
90,0.96,0,224.535
90,0.97,0,216.592
90,0.98,0,208.296
90,1,0,200
100,0,0,400
100,0.01,0,392.119
100,0.02,0,384.238
100,0.03,0,376.66
100,0.04,0,369.083
100,0.05,0,362.077
100,0.06,0,355.071
100,0.07,0,348.843
100,0.08,0,342.616
100,0.09,0,337.294
100,0.1,0,331.973
100,0.11,0,327.601
100,0.12,0,323.23
100,0.13,0,319.779
100,0.14,0,316.328
100,0.15,0,313.71
100,0.16,0,311.092
100,0.17,0,309.184
100,0.18,0,307.276
100,0.19,0,305.94
100,0.2,0,304.604
100,0.21,0,303.707
100,0.22,0,302.809
100,0.23,0,302.23
100,0.24,0,301.651
100,0.25,0,301.292
100,0.26,0,300.934
100,0.27,0,300.721
100,0.28,0,300.508
100,0.29,0,300.387
100,0.3,0,300.265
100,0.31,0,300.199
100,0.32,0,300.133
100,0.33,0,300.099
100,0.34,0,300.064
100,0.35,0,300.047
100,0.36,0,300.03
100,0.37,0,300.021
100,0.38,0,300.013
100,0.39,0,300.009
100,0.4,0,300.006
100,0.41,0,300.004
100,0.42,0,300.002
100,0.43,0,300.002
100,0.44,0,300.001
100,0.45,0,300.001
100,0.46,0,300
100,0.47,0,300
100,0.48,0,300
100,0.49,0,300
100,0.5,0,300
100,0.51,0,300
100,0.52,0,300
100,0.53,0,300
100,0.54,0,299.999
100,0.55,0,299.999
100,0.56,0,299.998
100,0.57,0,299.998
100,0.58,0,299.996
100,0.59,0,299.994
100,0.6,0,299.991
100,0.61,0,299.987
100,0.62,0,299.979
100,0.63,0,299.97
100,0.64,0,299.953
100,0.65,0,299.936
100,0.66,0,299.901
100,0.67,0,299.867
100,0.68,0,299.801
100,0.69,0,299.735
100,0.7,0,299.613
100,0.71,0,299.492
100,0.72,0,299.279
100,0.73,0,299.066
100,0.74,0,298.708
100,0.75,0,298.349
100,0.76,0,297.77
100,0.77,0,297.191
100,0.78,0,296.293
100,0.79,0,295.396
100,0.8,0,294.06
100,0.81,0,292.724
100,0.82,0,290.816
100,0.83,0,288.908
100,0.84,0,286.29
100,0.85,0,283.672
100,0.86,0,280.221
100,0.87,0,276.77
100,0.88,0,272.399
100,0.89,0,268.027
100,0.9,0,262.706
100,0.91,0,257.384
100,0.92,0,251.157
100,0.93,0,244.929
100,0.94,0,237.923
100,0.95,0,230.917
100,0.96,0,223.34
100,0.97,0,215.762
100,0.98,0,207.881
100,1,0,200
110,0,0,400
110,0.01,0,392.478
110,0.02,0,384.955
110,0.03,0,377.696
110,0.04,0,370.438
110,0.05,0,363.68
110,0.06,0,356.922
110,0.07,0,350.851
110,0.08,0,344.781
110,0.09,0,339.519
110,0.1,0,334.258
110,0.11,0,329.859
110,0.12,0,325.461
110,0.13,0,321.913
110,0.14,0,318.366
110,0.15,0,315.607
110,0.16,0,312.848
110,0.17,0,310.778
110,0.18,0,308.709
110,0.19,0,307.213
110,0.2,0,305.716
110,0.21,0,304.674
110,0.22,0,303.631
110,0.23,0,302.93
110,0.24,0,302.23
110,0.25,0,301.777
110,0.26,0,301.323
110,0.27,0,301.041
110,0.28,0,300.758
110,0.29,0,300.589
110,0.3,0,300.42
110,0.31,0,300.322
110,0.32,0,300.224
110,0.33,0,300.169
110,0.34,0,300.115
110,0.35,0,300.086
110,0.36,0,300.057
110,0.37,0,300.042
110,0.38,0,300.027
110,0.39,0,300.02
110,0.4,0,300.012
110,0.41,0,300.009
110,0.42,0,300.005
110,0.43,0,300.004
110,0.44,0,300.002
110,0.45,0,300.002
110,0.46,0,300.001
110,0.47,0,300.001
110,0.48,0,300
110,0.49,0,300
110,0.5,0,300
110,0.51,0,300
110,0.52,0,299.999
110,0.53,0,299.999
110,0.54,0,299.998
110,0.55,0,299.998
110,0.56,0,299.996
110,0.57,0,299.995
110,0.58,0,299.991
110,0.59,0,299.988
110,0.6,0,299.98
110,0.61,0,299.973
110,0.62,0,299.958
110,0.63,0,299.943
110,0.64,0,299.914
110,0.65,0,299.885
110,0.66,0,299.831
110,0.67,0,299.776
110,0.68,0,299.678
110,0.69,0,299.58
110,0.7,0,299.411
110,0.71,0,299.242
110,0.72,0,298.959
110,0.73,0,298.677
110,0.74,0,298.223
110,0.75,0,297.77
110,0.76,0,297.07
110,0.77,0,296.369
110,0.78,0,295.326
110,0.79,0,294.284
110,0.8,0,292.787
110,0.81,0,291.291
110,0.82,0,289.222
110,0.83,0,287.152
110,0.84,0,284.393
110,0.85,0,281.634
110,0.86,0,278.087
110,0.87,0,274.539
110,0.88,0,270.141
110,0.89,0,265.742
110,0.9,0,260.481
110,0.91,0,255.219
110,0.92,0,249.149
110,0.93,0,243.078
110,0.94,0,236.32
110,0.95,0,229.562
110,0.96,0,222.304
110,0.97,0,215.045
110,0.98,0,207.522
110,1,0,200
120,0,0,400
120,0.01,0,392.791
120,0.02,0,385.582
120,0.03,0,378.606
120,0.04,0,371.629
120,0.05,0,365.096
120,0.06,0,358.563
120,0.07,0,352.642
120,0.08,0,346.721
120,0.09,0,341.529
120,0.1,0,336.336
120,0.11,0,331.931
120,0.12,0,327.525
120,0.13,0,323.909
120,0.14,0,320.292
120,0.15,0,317.421
120,0.16,0,314.549
120,0.17,0,312.343
120,0.18,0,310.137
120,0.19,0,308.498
120,0.2,0,306.859
120,0.21,0,305.682
120,0.22,0,304.505
120,0.23,0,303.688
120,0.24,0,302.87
120,0.25,0,302.322
120,0.26,0,301.773
120,0.27,0,301.417
120,0.28,0,301.061
120,0.29,0,300.838
120,0.3,0,300.615
120,0.31,0,300.48
120,0.32,0,300.345
120,0.33,0,300.266
120,0.34,0,300.187
120,0.35,0,300.143
120,0.36,0,300.098
120,0.37,0,300.074
120,0.38,0,300.05
120,0.39,0,300.037
120,0.4,0,300.024
120,0.41,0,300.018
120,0.42,0,300.012
120,0.43,0,300.008
120,0.44,0,300.005
120,0.45,0,300.004
120,0.46,0,300.002
120,0.47,0,300.001
120,0.48,0,300.001
120,0.49,0,300
120,0.5,0,300
120,0.51,0,299.999
